ID,Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend
1679,0,0,0,0,25,375.6619048,0.004,0.041777778,0,0,May,2,5,1,2,Returning_Visitor,FALSE
1680,2,76.6,0,0,28,488.91,0.014814815,0.022222222,45.19820194,0,June,1,2,1,1,Returning_Visitor,TRUE
1681,2,48.1875,4,121.5,51,1792.814481,0.003571429,0.01186886,60.07483189,0,Nov,3,2,1,2,Returning_Visitor,TRUE
1682,0,0,0,0,3,50,0,0.033333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
1683,5,140.8,4,254.75,61,1740.052778,0.007179487,0.023796204,14.62413644,0,Nov,2,2,2,2,Returning_Visitor,TRUE
1684,0,0,0,0,28,341.4583333,0,0.007407407,0,0,Dec,2,4,3,10,New_Visitor,FALSE
1685,6,100.5,0,0,10,332.5833333,0,0.002197802,0,0,Dec,8,13,9,20,Other,FALSE
1686,0,0,0,0,20,2271,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
1687,0,0,0,0,61,4501.4337,0.015,0.036678391,0,0.2,May,4,5,3,2,Returning_Visitor,FALSE
1688,5,81.6,0,0,16,308.7,0.00952381,0.019047619,0,0,Sep,2,4,2,5,New_Visitor,FALSE
1689,0,0,1,22,40,1284.569048,0.00625,0.019791667,0,0,Nov,1,1,9,2,Returning_Visitor,TRUE
1690,0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE
1691,0,0,0,0,3,79.5,0,0.033333333,0,0,Mar,3,2,2,2,Returning_Visitor,FALSE
1692,1,54.5,2,132.5,14,516.5,0.017647059,0.043137255,18.71641694,0,Dec,2,2,3,1,Returning_Visitor,FALSE
1693,0,0,0,0,4,87.875,0,0.026666667,0,0,Nov,1,1,4,10,Returning_Visitor,TRUE
1694,0,0,0,0,5,62,0.12,0.14,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE
1695,0,0,0,0,18,346.5666667,0.02962963,0.062962963,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
1696,6,262.25,3,298,49,2302.021242,0.000308642,0.026591844,43.3616369,0,Mar,1,1,1,2,Returning_Visitor,FALSE
1697,0,0,1,9,30,1992.833333,0,0.003333333,9.227000967,0,Mar,2,4,1,3,Returning_Visitor,FALSE
1698,7,421.25,0,0,59,1945.896667,0.012239583,0.010578704,28.52919049,0,June,2,6,1,20,Returning_Visitor,FALSE
1699,0,0,0,0,29,1155.5,0.05862069,0.095402299,0,0.8,May,2,2,1,13,Returning_Visitor,FALSE
1700,1,18.2,0,0,44,1310.5,0.042222222,0.065925926,0,0,Oct,2,2,1,13,Returning_Visitor,FALSE
1701,1,4,0,0,50,549.9166667,0,0.008163265,0,0,May,4,1,1,4,Returning_Visitor,FALSE
1702,0,0,0,0,3,0,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
1703,3,52,0,0,60,3451.751515,0.006666667,0.011565934,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE
1704,4,57,0,0,10,497.1,0,0.009848485,0,0,May,1,1,8,2,Returning_Visitor,FALSE
1705,0,0,0,0,22,231.5,0.036363636,0.072727273,0,0.6,May,2,2,4,3,Returning_Visitor,FALSE
1706,3,139,0,0,35,631.9333333,0.005263158,0.015789474,0,0,Nov,1,2,1,2,New_Visitor,FALSE
1707,2,13,0,0,13,477.5,0.0125,0.01875,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE
1708,0,0,0,0,15,325.5,0.02,0.058666667,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE
1709,0,0,0,0,10,443.5,0,0.027777778,38.20940741,0,May,2,5,3,4,Returning_Visitor,TRUE
1710,0,0,5,14,31,750.5904762,0.007407407,0.036957672,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
1711,0,-1,0,-1,1,-1,0.2,0.2,0,0,Feb,3,3,1,3,Returning_Visitor,FALSE
1712,0,0,0,0,22,356.8,0,0.016666667,0,0,Mar,2,2,2,8,Returning_Visitor,FALSE
1713,0,0,1,0,26,668.5,0,0.007407407,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE
1714,0,0,2,386,36,1609.939744,0,0.009323308,12.50325678,0,Nov,2,2,3,3,Returning_Visitor,FALSE
1715,0,0,0,0,5,51.25,0,0.02,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE
1716,0,0,1,172,21,564.5,0,0.042965368,0,0.8,May,3,3,2,1,Returning_Visitor,FALSE
1717,5,88.83333333,0,0,27,494.6440476,0,0.006781609,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
1718,0,0,0,0,12,547.3333333,0,0.033333333,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE
1719,1,6,1,7,25,591.8928571,0,0.020833333,165.6204667,0,May,1,1,8,4,Returning_Visitor,TRUE
1720,0,0,0,0,16,566.4866667,0,0.039365079,18.30205576,0,Sep,3,2,2,1,Returning_Visitor,FALSE
1721,4,102.3,0,0,59,1684.496667,0,0.00952381,25.85442016,0,Nov,2,2,2,4,Returning_Visitor,FALSE
1722,2,14,0,0,8,57,0,0.057142857,0,0,Mar,1,2,4,8,New_Visitor,FALSE
1723,10,293.7782051,2,153,96,3283.166739,0.001960784,0.013509414,0,0,Mar,3,2,6,2,Returning_Visitor,TRUE
1724,0,0,0,0,25,1838.5,0.004,0.052,0,0,May,2,2,1,19,Returning_Visitor,FALSE
1725,1,0,0,0,3,178.5,0,0.066666667,8.04958574,0,Sep,2,6,2,1,Returning_Visitor,FALSE
1726,0,0,0,0,16,336.3,0.0125,0.025,0,0,Jul,2,2,7,1,Returning_Visitor,FALSE
1727,3,96.5,0,0,8,323.5,0,0.02,0,0,Dec,1,1,6,2,Returning_Visitor,FALSE
1728,2,31.5,0,0,27,811.8630952,0,0.015873016,0,0,Nov,1,1,4,8,Returning_Visitor,TRUE
1729,0,0,0,0,38,1633.833333,0,0.007894737,0,0,May,2,2,1,1,Returning_Visitor,TRUE
1730,0,0,0,0,4,129.5,0,0.05,0,0,Dec,8,13,9,20,Other,FALSE
1731,0,0,0,0,13,221.5,0,0.020512821,0,0,Nov,2,2,1,2,New_Visitor,FALSE
1732,0,0,1,20,13,816.9545455,0.028571429,0.047619048,0,0,May,3,2,8,1,Returning_Visitor,FALSE
1733,2,83,0,0,3,264,0,0.05,0,0.6,May,3,3,7,11,New_Visitor,FALSE
1734,2,22,3,41.5,67,3397.957955,0,0.015504136,0,0,Dec,2,2,2,2,Returning_Visitor,TRUE
1735,0,0,0,0,1,0,0.2,0.2,0,0,May,2,10,3,1,Returning_Visitor,FALSE
1736,5,121.425,1,8,16,792.75,0.005,0.008333333,38.41401623,0,Nov,2,2,1,3,Returning_Visitor,FALSE
1737,2,102,0,0,16,502.8333333,0,0.004444444,0,0,Mar,3,2,4,2,Returning_Visitor,TRUE
1738,0,0,0,0,10,130.75,0.04,0.076666667,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
1739,2,11,0,0,4,15,0,0.04,0,0,Aug,2,10,1,1,Returning_Visitor,FALSE
1740,2,197.5,0,0,17,820.5,0.011111111,0.011111111,0,0,Dec,1,1,1,8,Returning_Visitor,FALSE
1741,9,233.6224044,0,0,35,1941.066667,0.01255814,0.02917153,0,0,Aug,3,2,7,2,Returning_Visitor,FALSE
1742,2,1172,0,0,24,1244.066667,0.008,0.028,0,0,May,1,8,2,6,Returning_Visitor,FALSE
1743,1,11.1,0,0,48,830.3142529,0.004347826,0.017619048,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
1744,0,0,0,0,6,339.5,0,0.016666667,124.9045858,0,Nov,2,6,9,20,New_Visitor,FALSE
1745,0,0,0,0,25,314.6964286,0,0.015666667,0,0,Dec,2,2,3,2,Returning_Visitor,TRUE
1746,0,0,3,341.3333333,59,2946.6,0.003278689,0.007962529,9.380377049,0,May,1,1,6,2,Returning_Visitor,TRUE
1747,3,269.1666667,0,0,36,2281.208333,0.022916667,0.046203704,0,0,May,3,2,6,4,Returning_Visitor,FALSE
1748,0,0,0,0,36,641.4083333,0.060925926,0.081375661,0,0,Jul,3,2,2,13,Returning_Visitor,FALSE
1749,3,13,0,0,16,226.5,0,0.013333333,0,0,Mar,2,5,1,2,Returning_Visitor,FALSE
1750,1,49.5,0,0,65,3804.2875,0,0.0203125,0,0,Nov,2,5,3,13,Returning_Visitor,TRUE
1751,0,0,0,0,16,1092.333333,0.025,0.066666667,0,0,Dec,2,2,5,1,Returning_Visitor,FALSE
1752,0,0,1,5,66,2537.45,0.003956044,0.022177156,0,0.4,May,2,6,1,4,Returning_Visitor,FALSE
1753,2,13,0,0,23,855.1666667,0.008,0.025333333,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE
1754,0,0,0,0,3,1952.5,0.066666667,0.122222222,0,0,Nov,1,1,2,1,Returning_Visitor,FALSE
1755,8,355,0,0,50,1039.599344,0.000925926,0.010164456,0,0,Nov,1,2,3,10,Returning_Visitor,FALSE
1756,5,44.2,5,801.8,12,235.3,0.002777778,0.035925926,0,0,Aug,2,2,2,2,Returning_Visitor,FALSE
1757,16,305,0,0,147,4123.956674,0.003797468,0.010521398,0,0,Nov,2,2,1,8,Returning_Visitor,FALSE
1758,0,0,0,0,14,394.25,0,0.015384615,0,0,May,2,2,1,4,Returning_Visitor,TRUE
1759,0,0,0,0,27,1316.035714,0,0.022222222,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
1760,0,0,0,0,19,468.8333333,0.046296296,0.075,0,0,May,3,2,3,13,Returning_Visitor,FALSE
1761,4,112.875,0,0,6,134.675,0,0.037037037,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE
1762,0,0,0,0,2,76,0,0.05,0,0.6,Feb,3,2,3,3,Returning_Visitor,FALSE
1763,0,0,0,0,8,232,0,0.025,0,0,Jul,1,2,1,2,Returning_Visitor,TRUE
1764,1,70,0,0,12,1644.233333,0,0.015384615,0,0,Aug,1,1,4,4,New_Visitor,FALSE
1765,11,1284.3375,3,303.625,96,2478.070833,0.007355769,0.018144023,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE
1766,2,40,0,0,21,1494.5,0.009090909,0.004545455,0,0,May,2,2,7,2,Returning_Visitor,FALSE
1767,1,86.6,0,0,14,349.5761905,0,0.004761905,60.43737784,0,Nov,1,1,1,3,New_Visitor,FALSE
1768,7,143.28,0,0,27,787.2433333,0.005882353,0.044117647,0,0,Sep,1,2,3,1,Returning_Visitor,TRUE
1769,1,26,0,0,11,345.1666667,0.022222222,0.008888889,0,0,May,1,1,4,3,Returning_Visitor,FALSE
1770,0,0,0,0,4,56,0.1,0.15,0,0,May,2,2,6,3,Returning_Visitor,FALSE
1771,0,0,0,0,4,127,0,0.075,0,0,May,2,2,6,4,Returning_Visitor,FALSE
1772,0,0,1,8,21,936.6428571,0.004545455,0.008987603,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE
1773,2,153.2,1,24.2,22,615.0666667,0.008,0.036,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE
1774,1,5,0,0,5,95.1,0.066666667,0.077777778,0,0,Oct,1,1,4,4,Returning_Visitor,FALSE
1775,3,59.2,0,0,9,1261.7,0.016666667,0.05,0,0,Aug,2,5,1,5,Returning_Visitor,FALSE
1776,0,0,0,0,15,292.6944444,0,0.005128205,54.98,0,May,3,2,4,4,Returning_Visitor,FALSE
1777,7,327.2357143,4,260,42,443.4990476,0,0.022666667,18.50321705,0,Jul,2,4,6,1,Returning_Visitor,FALSE
1778,0,0,0,0,16,645.2,0.0125,0.05,0,0,Jul,4,1,3,1,Returning_Visitor,TRUE
1779,0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,1,Returning_Visitor,FALSE
1780,4,242.8,0,0,7,238.6,0.018181818,0.063636364,0,0,Oct,2,2,1,2,Returning_Visitor,TRUE
1781,1,0,2,57.5,63,1980.238095,0,0.015025253,0,0,Nov,3,2,1,2,New_Visitor,TRUE
1782,10,236.9,0,0,19,538.2,0,0.00952381,0,0,May,2,5,3,6,New_Visitor,FALSE
1783,1,0,0,0,16,2007,0.01875,0.054166667,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE
1784,6,378.4666667,0,0,13,950.6666667,0.022222222,0.054444444,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE
1785,0,0,0,0,13,171.5,0.019230769,0.080769231,0,0.8,May,2,2,1,1,Returning_Visitor,FALSE
1786,0,0,0,0,9,27.5,0.044444444,0.1,0,0,May,2,2,1,1,Returning_Visitor,FALSE
1787,1,7,0,0,24,445.4333333,0.017391304,0.02173913,0,0,Aug,1,1,4,3,Returning_Visitor,TRUE
1788,0,0,0,0,12,121.5,0.025,0.066666667,0,0,May,2,4,1,2,Returning_Visitor,TRUE
1789,0,0,0,0,9,300,0.011111111,0.033333333,0,0.8,May,2,4,1,3,Returning_Visitor,FALSE
1790,2,180,3,258,61,5233.590476,0.009090909,0.035239899,0,0,May,2,2,4,4,Returning_Visitor,FALSE
1791,0,0,0,0,13,852.2,0.164230769,0.18034188,0,0,Aug,3,2,4,13,Returning_Visitor,FALSE
1792,2,83,2,40,241,5194.79857,0.003101093,0.014304381,0.468406088,0,Dec,2,4,1,1,Returning_Visitor,FALSE
1793,3,444.7,0,0,59,3296.55,0.006666667,0.0265,0,0,Jul,2,2,4,13,Returning_Visitor,FALSE
1794,0,0,0,0,6,916.25,0,0.006666667,0,0,May,2,2,9,2,Returning_Visitor,FALSE
1795,0,0,0,0,26,2021.4,0.007692308,0.030769231,0,0,Jul,3,3,1,4,Returning_Visitor,FALSE
1796,2,85.5,0,0,42,1741.483333,0,0.002051282,27.12804201,0,Mar,2,10,1,1,Returning_Visitor,FALSE
1797,1,57.4,0,0,6,303.1,0.028571429,0.014285714,0,0,June,1,2,3,2,Returning_Visitor,FALSE
1798,0,0,0,0,2,33,0,0.1,0,0.2,Feb,1,1,1,3,Returning_Visitor,FALSE
1799,0,0,0,0,15,791,0,0.031111111,19.34826667,0,May,2,2,6,1,Returning_Visitor,FALSE
1800,0,0,0,0,20,562.0071429,0,0.00125,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
1801,2,37,0,0,3,17,0,0.05,0,0,Mar,3,2,1,2,New_Visitor,TRUE
1802,1,0,0,0,29,1085.9,0,0.007407407,30.54596337,0,Nov,2,2,1,4,New_Visitor,FALSE
1803,1,21,0,0,13,190,0,0.015384615,0,0,May,2,2,1,1,Returning_Visitor,TRUE
1804,4,57.3,0,0,25,488.7166667,0.021428571,0.067517007,0,0,June,2,5,1,1,Returning_Visitor,FALSE
1805,11,494.1666667,4,151,180,4773.335638,0.000537634,0.008600444,0,0,May,2,2,3,3,Returning_Visitor,FALSE
1806,6,63,1,16,187,4987.688889,0.003108808,0.011118588,10.80188719,0,May,4,1,2,2,Returning_Visitor,FALSE
1807,2,59.4,0,0,86,3334.506667,0.025581395,0.050387597,0,0,Aug,2,2,7,3,Returning_Visitor,FALSE
1808,8,2086.75,1,46.5,81,5546,0.002325581,0.014562569,15.56462164,0,Nov,2,2,1,2,Returning_Visitor,FALSE
1809,0,0,0,0,11,350.375,0.018181818,0.011688312,0,0,Nov,3,2,3,2,New_Visitor,FALSE
1810,0,0,0,0,35,897.6666667,0.011764706,0.017016807,5.220705882,0,May,3,2,2,3,Returning_Visitor,FALSE
1811,0,0,0,0,7,159.2,0.085714286,0.128571429,0,0,Aug,3,3,3,1,Returning_Visitor,TRUE
1812,0,0,0,0,6,301.5,0,0.111111111,0,0,Feb,2,4,9,3,Returning_Visitor,FALSE
1813,0,0,0,0,13,157,0,0.015384615,0,0,Nov,2,2,5,2,Returning_Visitor,FALSE
1814,3,89.5,0,0,48,1572.2,0.017687075,0.0388854,20.11392747,0,Nov,4,2,1,3,Returning_Visitor,FALSE
1815,5,188,0,0,25,1189.458333,0,0.006150794,36.89921429,0.6,May,2,10,1,4,Returning_Visitor,FALSE
1816,0,0,0,0,87,4403.382777,0.002941176,0.011552302,0,0,Dec,2,2,6,2,Returning_Visitor,FALSE
1817,6,161.8333333,5,858.5708333,84,2701.337954,0.010771277,0.016381748,7.477388113,0,Nov,1,2,1,1,Returning_Visitor,FALSE
1818,0,0,0,0,4,46,0,0.05,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE
1819,0,0,0,0,8,349.5,0,0.028571429,25.188,0,Mar,1,2,1,8,New_Visitor,FALSE
1820,7,250.3333333,0,0,7,180.3333333,0,0.02,0,0,Mar,2,2,1,2,New_Visitor,TRUE
1821,8,69.83333333,1,157,45,901.9166667,0.007189542,0.02627451,7.802611111,0,May,2,2,1,6,Returning_Visitor,FALSE
1822,7,97,3,103.25,16,1509.5,0,0.018933333,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
1823,6,125.25,2,89,146,3697.731633,0.008108108,0.015188129,73.35866939,0,Nov,2,2,1,2,Returning_Visitor,TRUE
1824,0,0,0,0,12,315.7797619,0.016666667,0.025,0,0,Nov,1,1,9,2,Returning_Visitor,TRUE
1825,3,33,2,84.5,4,46.5,0,0.010666667,0,0,Mar,2,2,5,8,New_Visitor,FALSE
1826,5,35.75,0,0,22,679.5,0,0.014666667,10.07328,0,May,2,2,8,3,Returning_Visitor,FALSE
1827,7,120.5,0,0,19,1011.5,0,0.00952381,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
1828,0,0,0,0,12,323,0.033333333,0.066666667,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE
1829,0,0,0,0,2,14,0,0.1,0,0,May,2,2,1,1,Returning_Visitor,FALSE
1830,0,0,0,0,5,168.5,0,0.04,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE
1831,0,0,0,0,10,127.5,0,0.02,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE
1832,0,0,0,0,16,149.9,0.05625,0.1,0,0,June,2,2,7,1,Returning_Visitor,FALSE
1833,0,0,1,6,13,2782.75,0,0.005128205,0,0.4,May,2,2,9,2,New_Visitor,FALSE
1834,1,512,0,0,5,322,0,0.06,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE
1835,6,88.28,0,0,17,310.9714286,0.031578947,0.035247209,0,0,Oct,3,2,1,13,Returning_Visitor,FALSE
1836,5,316.8,0,0,26,1086.178571,0.014285714,0.017267081,5.981166667,0,May,3,2,3,2,Returning_Visitor,FALSE
1837,0,0,1,8,38,2370.729167,0.015384615,0.030433925,0,0,Nov,2,10,2,2,Returning_Visitor,FALSE
1838,2,126.3333333,0,0,11,401.0133333,0,0.022222222,45.12532172,0,Nov,1,1,3,2,Returning_Visitor,TRUE
1839,13,493.75,0,0,22,1525,0.008,0.018666667,25.00423187,0,Dec,3,2,1,1,Returning_Visitor,TRUE
1840,0,0,0,0,3,125,0.05,0.075,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE
1841,16,237.35,0,0,46,1143.833333,0.009803922,0.014488017,0,0,Nov,3,2,4,1,Returning_Visitor,TRUE
1842,0,0,1,2,12,1311,0.053333333,0.084722222,0,0,May,3,2,1,15,Returning_Visitor,FALSE
1843,5,120,1,0,27,1583.596154,0,0.028282828,39.63270309,0,Mar,2,2,4,2,Returning_Visitor,FALSE
1844,0,0,0,0,36,319.5,0.047777778,0.088888889,0,0,May,2,2,3,1,Returning_Visitor,FALSE
1845,14,337.58,0,0,29,443.5,0,0.027027027,0,0,Oct,2,2,1,3,Returning_Visitor,FALSE
1846,0,0,0,0,29,2159.4,0.010344828,0.02183908,0,0,Oct,3,2,1,13,Returning_Visitor,FALSE
1847,3,32,0,0,6,209,0,0.022222222,0,0,May,2,4,1,2,New_Visitor,FALSE
1848,2,173,0,0,7,224,0.066666667,0.111111111,0,0,May,3,2,8,2,Returning_Visitor,FALSE
1849,0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,8,3,1,Returning_Visitor,TRUE
1850,3,111,0,0,25,461.2222222,0,0.007142857,0,0,May,2,2,4,4,Returning_Visitor,FALSE
